sample_id,source,text,true_label,pred_class,target_class,target_class_name,base_prob,base_logit,position,token,masked_prob,masked_logit,prob_drop,logit_drop
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,2,부터,0.7741439342498779,0.027739420533180237,0.016351044178009033,0.14259861409664154
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,3,결말,0.8119369149208069,0.2252330631017685,-0.021441936492919922,-0.054895028471946716
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,4,보이다,0.8133932948112488,0.26065632700920105,-0.022898316383361816,-0.09031829237937927
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,5,스토리,0.7637211680412292,0.2069953978061676,0.026773810386657715,-0.036657363176345825
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,6,",",0.7871455550193787,0.43114304542541504,0.0033494234085083008,-0.26080501079559326
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,7,But,0.7827714681625366,0.009042352437973022,0.007723510265350342,0.16129568219184875
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,8,CG,0.643376886844635,0.11718906462192535,0.14711809158325195,0.05314897000789642
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,9,화려하다,0.7902449369430542,-0.0027419626712799072,0.00025004148483276367,0.17307999730110168
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,10,코믹,0.8230748176574707,0.44932782649993896,-0.03257983922958374,-0.2789897918701172
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,11,요소,0.8613094687461853,0.4188065528869629,-0.07081449031829834,-0.2484685182571411
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,12,전작,0.7283109426498413,-0.17689640820026398,0.062184035778045654,0.34723444283008575
test_36983,test,"중반부부터 결말이 보이는 스토리, But CG의 화려함이나 코믹한 요소는 전작과 동일",1,0,0,negative,0.790494978427887,0.17033803462982178,13,동일,0.7787280678749084,0.20109334588050842,0.011766910552978516,-0.030755311250686646
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,0,인류,0.9691108465194702,1.3569445610046387,-0.00038999319076538086,-0.029266834259033203
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,1,에게,0.9642212390899658,1.3404191732406616,0.004499614238739014,-0.012741446495056152
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,2,그,0.964943528175354,1.1583300828933716,0.00377732515335083,0.1693476438522339
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,3,무겁다,0.9518513679504395,0.8520041108131409,0.01686948537826538,0.4756736159324646
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,4,영화,0.9704880118370056,1.2731648683547974,-0.0017671585083007812,0.054512858390808105
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,5,내보이다,0.971882700920105,1.303059458732605,-0.0031618475914001465,0.02461826801300049
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,6,그,0.9672155380249023,1.204249382019043,0.0015053153038024902,0.1234283447265625
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,7,써비스,0.94832444190979,0.9281893968582153,0.020396411418914795,0.39948832988739014
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,8,로,0.9689744114875793,1.5810805559158325,-0.0002535581588745117,-0.25340282917022705
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,9,주다,0.967467188835144,1.4038578271865845,0.001253664493560791,-0.076180100440979
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,10,제대로,0.9661509990692139,1.3347244262695312,0.002569854259490967,-0.007046699523925781
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,11,즐겁다,0.8701316118240356,1.074205756187439,0.09858924150466919,0.2534719705581665
test_31700,test,인류에게 그 무거운 영화를 내보인 그들이 써비스로 주는 제대로 즐거운 영화,1,1,1,positive,0.9687208533287048,1.3276777267456055,12,영화,0.965940535068512,1.3884254693984985,0.002780318260192871,-0.060747742652893066
test_4856,test,오유에서 왔어요!,0,0,0,negative,0.8597787618637085,0.47526270151138306,0,오유,0.42975038290023804,-0.39970606565475464,0.43002837896347046,0.8749687671661377
test_4856,test,오유에서 왔어요!,0,0,0,negative,0.8597787618637085,0.47526270151138306,1,에서,0.868635892868042,0.6591476202011108,-0.008857131004333496,-0.18388491868972778
test_4856,test,오유에서 왔어요!,0,0,0,negative,0.8597787618637085,0.47526270151138306,2,오다,0.8161102533340454,0.5890157222747803,0.043668508529663086,-0.11375302076339722
test_4856,test,오유에서 왔어요!,0,0,0,negative,0.8597787618637085,0.47526270151138306,3,!,0.9251578450202942,1.0735971927642822,-0.0653790831565857,-0.5983344912528992
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,0,프랑스,0.980032205581665,1.6703085899353027,-0.0033420920372009277,0.1537250280380249
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,1,영화,0.9825032949447632,1.9384511709213257,-0.005813181400299072,-0.11441755294799805
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,2,만의,0.9722299575805664,1.8409264087677002,0.004460155963897705,-0.01689279079437256
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,3,깨알,0.8082829117774963,0.790339469909668,0.16840720176696777,1.0336941480636597
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,4,같다,0.9875789284706116,2.051182508468628,-0.010888814926147461,-0.2271488904953003
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,5,코미디,0.9816905856132507,1.8095844984054565,-0.005000472068786621,0.014449119567871094
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,6,매력,0.886102020740509,1.2944059371948242,0.09058809280395508,0.5296276807785034
test_7850,test,프랑스 영화만의 깨알같은 코미디와 매력.,1,1,1,positive,0.9766901135444641,1.8240336179733276,7,.,0.9799256920814514,1.941352367401123,-0.0032355785369873047,-0.11731874942779541
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,0,웬만하다,0.8444967865943909,1.0786693096160889,-0.08286905288696289,-0.4698728322982788
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,1,쓰다,0.7292680144309998,0.6364458799362183,0.03235971927642822,-0.027649402618408203
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,2,봉준호,0.8905775547027588,1.4451451301574707,-0.1289498209953308,-0.8363486528396606
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,3,감독,0.6905047297477722,0.32631516456604004,0.07112300395965576,0.28248131275177
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,4,감,0.8332990407943726,0.8527320027351379,-0.07167130708694458,-0.24393552541732788
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,5,많이,0.8134288787841797,0.2582920789718628,-0.05180114507675171,0.35050439834594727
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,6,떨어지다,0.29758980870246887,-0.11242325603961945,0.4640379250049591,0.7212197333574295
test_11908,test,웬만하면안쓰려고했는데 봉준호감독 감많이 떨어졌다 ㅋ,0,0,0,negative,0.761627733707428,0.6087964773178101,7,ㅋ,0.7266032099723816,0.45626747608184814,0.03502452373504639,0.15252900123596191
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,0,제시,0.5597086548805237,0.6479777693748474,-0.005066931247711182,-0.015778005123138428
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,1,불쌍하다,0.4788395166397095,0.48214882612228394,0.07580220699310303,0.15005093812942505
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,2,..,0.5696864128112793,0.5564865469932556,-0.015044689178466797,0.07571321725845337
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,3,근데,0.6989831328392029,0.9724019169807434,-0.14434140920639038,-0.3402021527290344
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,4,거,0.46513721346855164,0.4069797396659851,0.08950451016426086,0.22522002458572388
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,5,책,0.5655173063278198,0.7460635900497437,-0.010875582695007324,-0.11386382579803467
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,6,이랑,0.40407630801200867,0.3456926941871643,0.15056541562080383,0.2865070700645447
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,7,많이,0.5512833595275879,0.28342217206954956,0.0033583641052246094,0.3487775921821594
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,8,다르다,0.673313319683075,0.5812491178512573,-0.11867159605026245,0.05095064640045166
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,9,...,0.4758838415145874,0.2474721074104309,0.0787578821182251,0.3847276568412781
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,10,책,0.5142397880554199,0.4763590693473816,0.04040193557739258,0.1558406949043274
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,11,오리,0.5508008599281311,0.5957038402557373,0.0038408637046813965,0.03649592399597168
test_34941,test,제시가 불쌍하다.. 근데 이거 책이랑 많이 다르다... 책이 오리지날인데,1,0,0,negative,0.5546417236328125,0.632199764251709,12,지나다,0.6343442797660828,0.7284930944442749,-0.07970255613327026,-0.09629333019256592
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,0,음식,0.9598228335380554,1.268410086631775,-0.004187822341918945,-0.027788996696472168
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,1,가지,0.9530785083770752,1.238598346710205,0.0025565028190612793,0.0020227432250976562
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,2,고,0.9386467337608337,1.0358749628067017,0.016988277435302734,0.20474612712860107
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,3,장난,0.8504781723022461,0.573729395866394,0.10515683889389038,0.6668916940689087
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,4,치다,0.9159976243972778,1.0033153295516968,0.03963738679885864,0.23730576038360596
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,5,년놈,0.9581114649772644,1.1765660047531128,-0.0024764537811279297,0.06405508518218994
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,6,사지,0.9629766345024109,1.7333954572677612,-0.007341623306274414,-0.4927743673324585
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,7,찢다,0.9281769394874573,1.1351268291473389,0.0274580717086792,0.10549426078796387
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,8,본보기,0.9643800854682922,1.168380856513977,-0.008745074272155762,0.07224023342132568
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,9,로,0.9198120832443237,1.10636568069458,0.035822927951812744,0.13425540924072266
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,10,삼다,0.9464418888092041,0.9117946624755859,0.009193122386932373,0.3288264274597168
test_23264,test,음식가지고 장난치는 년놈들은 사지를 찢어 본보기로 삼아야한다,0,0,0,negative,0.9556350111961365,1.2406210899353027,11,야하다,0.9654254913330078,1.450434684753418,-0.009790480136871338,-0.20981359481811523
test_7707,test,비추~ 보면후회 쓰레기,0,0,0,negative,0.9916834831237793,2.6238186359405518,0,비추다,0.9867278933525085,2.4587581157684326,0.004955589771270752,0.16506052017211914
test_7707,test,비추~ 보면후회 쓰레기,0,0,0,negative,0.9916834831237793,2.6238186359405518,1,~,0.9928320646286011,2.5592689514160156,-0.0011485815048217773,0.06454968452453613
